,Provincia,Partido,Localidad,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,2 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,5 Mbps",26 Mbps,27 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps","50,25 Mbps",51 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,83 Mbps
50,BUENOS AIRES,Avellaneda,Villa Domínico,0,0,0,50,0,0,80,140,0,0,180,0,0,1420,0,20,0,0,40,4390,0,0,0,30,0,4740,0,0,0,0,0,0,20,0,0,0,710,0,0,0,0,0,380,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,5662,0,0,0,0,0,0,1993,0,0,0,0,0,0,3770,0,0,0
51,BUENOS AIRES,Avellaneda,Wilde,330,0,0,50,0,0,320,70,0,0,30,0,0,60,0,1160,0,0,90,390,0,0,0,2610,0,6450,0,0,0,0,0,0,1663,0,0,0,740,0,0,0,0,0,330,0,0,0,0,3083,0,0,0,0,0,0,0,10,0,0,0,0,0,803,0,0,0,0,0,0,1956,0,0,0,0,0,0,4060,0,0,0
52,BUENOS AIRES,Ayacucho,Ayacucho,0,0,0,0,0,0,70,1190,0,0,0,0,0,0,0,1090,0,0,0,200,0,0,0,7520,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,BUENOS AIRES,Ayacucho,La Constancia,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,BUENOS AIRES,Ayacucho,Solanet,0,0,0,0,0,0,0,170,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,BUENOS AIRES,Ayacucho,Udaquiola,0,0,0,0,10,0,0,310,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BUENOS AIRES,Azul,Azul,150,0,0,90,0,0,550,1710,0,0,8190,0,0,0,0,7540,0,0,1210,20,0,0,0,9510,0,1290,0,0,0,0,0,0,6840,0,0,0,130,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,20,0,0,0,0,0,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BUENOS AIRES,Azul,Cacharí,0,0,0,0,0,0,0,0,0,0,4580,0,0,0,0,0,0,0,560,50,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,BUENOS AIRES,Azul,Chillar,0,0,0,0,10,0,0,0,0,0,80,0,0,0,0,0,5450,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,BUENOS AIRES,Bahía Blanca,Bahía Blanca,390,20,0,190,10,0,1840,1520,0,0,840,0,0,3230,0,1714,2000,0,3490,4270,0,70,0,2857,10,4460,0,30,580,0,20,30,1264,30,20,0,600,0,10,0,0,0,220,0,0,0,0,1614,0,0,0,0,0,0,0,40,0,0,0,0,0,26071,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0
60,BUENOS AIRES,Bahía Blanca,Cabildo,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,10,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,240,0,0,0,110,0,0,0,480,0,20,0,0,0,0,0,0,3000,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BUENOS AIRES,Bahía Blanca,Ingeniero White,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BUENOS AIRES,Balcarce,Balcarce,90,0,0,0,0,0,240,0,0,0,980,0,0,0,0,3100,0,0,0,3270,0,0,0,7950,0,2490,0,0,10,0,0,0,6110,0,0,0,30,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BUENOS AIRES,Balcarce,Los Pinos,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,170,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BUENOS AIRES,Balcarce,Napaleofú,0,0,0,0,0,0,0,380,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,BUENOS AIRES,Balcarce,Ramos Otero,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,BUENOS AIRES,Balcarce,San Agustín,240,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,250,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,BUENOS AIRES,Balcarce,Villa Laguna La Brava,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,180,0,0,0,10,0,150,0,0,0,0,0,0,40,0,0,0,10,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,BUENOS AIRES,Baradero,Baradero,0,0,0,10,0,0,0,480,0,0,0,0,0,1001,0,0,0,0,10,6040,0,0,0,10,0,7700,0,0,0,0,0,0,660,0,0,0,410,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,BUENOS AIRES,Baradero,Irineo Portela,10,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,BUENOS AIRES,Baradero,Santa Coloma,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),0,0,0,0,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,0,120,0,0,0,0,0,850,0,0,0,0,0,0,180,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,BUENOS AIRES,Benito Juárez,Barker,20,0,0,10,0,0,0,200,0,0,0,0,0,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),40,0,0,10,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,4280,0,590,0,0,10,0,0,0,9140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,BUENOS AIRES,Benito Juárez,López,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),0,0,0,10,0,0,0,500,0,0,430,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,BUENOS AIRES,Berazategui,Berazategui,170,0,0,110,0,0,220,260,0,0,20,0,0,50,0,750,340,0,50,290,0,0,0,1080,0,6370,0,0,0,0,0,0,1422,0,0,0,400,0,0,0,0,0,310,0,0,0,0,6361,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,0,0,0,0,0,0,3942,0,0,0,0,0,0,8430,0,0,0
78,BUENOS AIRES,Berazategui,Berazategui Oeste,0,0,0,110,0,0,30,0,0,0,0,0,0,0,0,20,0,0,0,540,0,0,0,0,0,220,0,0,0,0,0,0,20,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11266,0,0,0,0,0,0,260,0,0,0,0,0,0,50,0,0,0
79,BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,0,70,0,380,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,40,0,0,0,0,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,0,4390,0,0,0,0,0,0,810,0,0,0
80,BUENOS AIRES,Berazategui,Centro Agrícola El Pato,0,0,0,0,0,0,0,80,0,0,50,0,0,30,0,0,20,0,1969,30,0,0,0,0,0,680,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,6590,0,0,0,0,0,0,840,0,0,0
81,BUENOS AIRES,Berazategui,Guillermo E. Hudson,20,0,0,0,0,0,40,10,0,0,10,0,0,20,0,230,0,0,40,70,0,0,0,310,0,2290,0,0,0,0,0,0,280,0,0,0,150,0,0,0,0,0,360,0,0,0,0,2354,0,0,0,0,0,0,0,0,0,0,0,0,0,5149,0,0,0,0,0,0,1391,0,0,0,0,0,0,3490,0,0,0
82,BUENOS AIRES,Berazategui,Juan María Gutierrez,0,0,0,0,0,0,100,70,0,0,80,0,0,490,0,770,0,0,0,380,0,0,0,970,0,330,0,0,0,0,0,0,3180,0,0,0,290,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2215,0,0,0,0,0,0,4730,0,0,0,0,0,0,650,0,0,0
83,BUENOS AIRES,Berazategui,Pereyra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
84,BUENOS AIRES,Berazategui,Plátanos,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1606,0,0,0,0,0,0,6160,0,0,0,0,0,0,1420,0,0,0
85,BUENOS AIRES,Berazategui,Ranelagh,0,0,0,10,0,0,70,40,0,0,0,0,0,0,0,200,0,0,0,420,0,0,0,20,0,930,0,0,0,0,0,0,80,0,0,0,270,0,0,0,0,0,50,0,0,0,0,5756,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,0,0,0,7260,0,0,0,0,0,0,1570,0,0,0
86,BUENOS AIRES,Berazategui,Villa España,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,3150,0,0,0,0,0,0,640,0,0,0
87,BUENOS AIRES,Berisso,Barrio El Carmen (Este),1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,90,0,30,0,0,0,0,0,0,1150,0,0,0,140,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,BUENOS AIRES,Berisso,Berisso,40,0,0,80,0,0,1310,30,0,0,0,0,0,40,0,1565,0,0,0,2750,0,0,0,1351,0,460,0,0,880,0,0,0,115,0,0,0,250,0,0,0,0,0,6266,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,BUENOS AIRES,Berisso,Villa Arguello,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,80,0,20,0,0,0,0,0,0,1150,0,0,0,140,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,BUENOS AIRES,Berisso,Villa Nueva,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,80,0,20,0,0,0,0,0,0,1150,0,0,0,140,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,BUENOS AIRES,Berisso,Villa Progreso,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,80,0,20,0,0,0,0,0,0,1160,0,0,0,150,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,BUENOS AIRES,Bolívar,Hale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,BUENOS AIRES,Bolívar,OTROS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,BUENOS AIRES,Bolívar,Pirovano,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),10,0,0,0,0,0,130,0,0,0,0,0,0,0,0,3470,0,0,20,0,0,0,0,4030,0,220,0,0,0,0,0,0,4620,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,BUENOS AIRES,Bolívar,Urdampilleta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,BUENOS AIRES,Bragado,Bragado,0,0,0,0,0,0,150,10,0,0,930,0,0,1250,0,1410,0,0,0,0,0,0,0,2320,0,250,0,0,0,0,0,0,2930,0,0,0,20,0,0,0,0,0,210,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,BUENOS AIRES,Bragado,Comodoro Py,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,0,0,0,0,0,440,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
99,BUENOS AIRES,Bragado,General O'Brien,0,0,0,0,0,0,0,0,0,0,3210,0,0,0,0,0,830,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,BUENOS AIRES,Bragado,Irala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,BUENOS AIRES,Bragado,Mechita (Est. Mecha),0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,BUENOS AIRES,Bragado,Olascoaga,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,60,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,BUENOS AIRES,Bragado,Warnes,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,BUENOS AIRES,Brandsen,Coronel Brandsen,30,0,0,0,0,0,70,50,0,0,270,0,0,460,0,3110,10,0,1490,0,0,0,0,5800,0,6380,0,0,0,0,1120,0,1046,0,0,0,130,0,0,0,150,0,0,0,0,0,0,30,0,0,0,0,0,0,0,9240,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0
105,BUENOS AIRES,Brandsen,Jeppener,70,0,0,0,0,0,0,230,0,0,450,0,0,440,0,0,0,0,3780,0,0,0,0,690,0,1100,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,BUENOS AIRES,Campana,Alto Los Cardales,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,BUENOS AIRES,Campana,Barrio Los Pioneros,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,BUENOS AIRES,Campana,Campana,90,0,0,10,0,0,0,1230,0,0,20,0,0,2650,0,0,0,0,70,4330,0,0,0,10,0,1182,0,0,0,0,0,0,1600,0,0,0,2390,0,0,0,0,0,9150,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,1579,0,0,0,0,0,0,3430,0,0,0
109,BUENOS AIRES,Campana,Chacras Del Río Luján,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,10,0,0,0
111,BUENOS AIRES,Cañuelas,Alejandro Petión,40,0,0,0,0,0,160,0,0,0,0,0,0,0,0,1060,0,0,0,0,0,0,0,360,0,410,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0,300,0,0,0,0,0,0,250,0,0,0
112,BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,BUENOS AIRES,Cañuelas,Barrio El Taladro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,BUENOS AIRES,Cañuelas,Cañuelas,20,0,0,0,10,0,190,0,0,0,0,0,0,10,0,3020,0,0,20,10,0,0,0,3100,0,5290,0,0,0,0,0,0,6110,0,0,0,1431,0,0,0,0,0,10,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,0,0,0,0,260,0,0,0,0,0,0,70,0,0,0
115,BUENOS AIRES,Cañuelas,Gobernador Udaondo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,BUENOS AIRES,Cañuelas,Máximo Paz,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1000,0,0,0,0,0,2630,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,90,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,9280,0,0,0,0,0,0,2030,0,0,0
117,BUENOS AIRES,Cañuelas,Santa Rosa,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,BUENOS AIRES,Cañuelas,Uribelarrea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,120,0,120,0,170,0,6180,0,0,0,0,0,0,560,0,0,0,400,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,10,0,0,0,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,BUENOS AIRES,Cañuelas,Vicente Casares,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,290,0,250,0,0,0,0,0,0,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,200,0,0,10,0,0,0,0,700,0,2990,0,0,0,0,0,0,920,0,0,0,20,0,0,0,0,0,470,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,7310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
